Name,Synonyms,SMILES
1-[4-Amino-6-(2-aminoethyl)pyridin-2-YL]ethanone,"1393567-30-0|DTXSID301222319|AB82232|1-(4-Amino-6-(2-aminoethyl)pyridin-2-yl)ethan-1-one|Ethanone, 1-[4-amino-6-(2-aminoethyl)-2-pyridinyl]-|1-[4-AMINO-6-(2-AMINOETHYL)PYRIDIN-2-YL]ETHANONE",CC(=O)C1=CC(=CC(=N1)CCN)N
"3-(3-Chloro-1,2,4-oxadiazol-5-YL)pyridine","1393558-38-7|3-CHLORO-5-(PYRIDIN-3-YL)-1,2,4-OXADIAZOLE|AB84810|AT37658|3-(3-CHLORO-1,2,4-OXADIAZOL-5-YL)PYRIDINE",C1=CC(=CN=C1)C2=NC(=NO2)Cl
"(1S)-1-{1H-pyrrolo[2,3-b]pyridin-3-yl}ethan-1-amine","1241676-96-9|(1S)-1-{1H-pyrrolo[2,3-b]pyridin-3-yl}ethan-1-amine|DTXSID701216031|AKOS017517969|EN300-1852461|(I+/-S)-I+/--Methyl-1H-pyrrolo[2,3-b]pyridine-3-methanamine",C[C@@H](C1=CNC2=C1C=CC=N2)N
1-(Pyridin-3-yl)cyclopent-3-ene-1-carboxylic acid,1378845-13-6|1-(pyridin-3-yl)cyclopent-3-ene-1-carboxylic acid|AKOS017531115|EN300-1153764|1-(pyridin-3-yl)cyclopent-3-ene-1-carboxylicacid,C1C=CCC1(C2=CN=CC=C2)C(=O)O
2-[(2-Amino-3-methylbutyl)sulfanyl]pyridine,1517552-07-6|2-[(2-AMINO-3-METHYLBUTYL)SULFANYL]PYRIDINE|AKOS019014338|EN300-242784|3-methyl-1-(pyridin-2-ylsulfanyl)butan-2-amine,CC(C)C(CSC1=CC=CC=N1)N
"2-N-(4-Methylphenyl)pyridine-2,6-diamine","1501852-83-0|2-N-(4-METHYLPHENYL)PYRIDINE-2,6-DIAMINE|AKOS019213772|N2-(4-methylphenyl)pyridine-2,6-diamine|EN300-328335",CC1=CC=C(C=C1)NC2=CC=CC(=N2)N
"2-N-(3-Methylphenyl)pyridine-2,6-diamine","1523016-36-5|2-N-(3-METHYLPHENYL)PYRIDINE-2,6-DIAMINE|AKOS019214006|N2-(3-methylphenyl)pyridine-2,6-diamine|EN300-328620",CC1=CC(=CC=C1)NC2=CC=CC(=N2)N
4-[(But-3-yn-1-yl)amino]pyridine-3-carboxylic acid,1529417-32-0|4-[(but-3-yn-1-yl)amino]pyridine-3-carboxylic acid|AKOS019816139|EN300-1448915|4-[(but-3-yn-1-yl)amino]pyridine-3-carboxylicacid,C#CCCNC1=C(C=NC=C1)C(=O)O
2-[Methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylic acid,1553769-50-8|2-[methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylic acid|AKOS020779150|EN300-1449907|2-[methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylicacid,CN(CC#C)C1=C(C=CC=N1)C(=O)O
6-[Methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylic acid,1556761-48-8|6-[methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylic acid|AKOS020779195|EN300-1449957|6-[methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylicacid,CN(CC#C)C1=NC=C(C=C1)C(=O)O
4-[Methyl(prop-2-yn-1-yl)amino]pyridine-2-carboxylic acid,1547814-64-1|4-[methyl(prop-2-yn-1-yl)amino]pyridine-2-carboxylic acid|AKOS020779240|EN300-1449948|4-[methyl(prop-2-yn-1-yl)amino]pyridine-2-carboxylicacid,CN(CC#C)C1=CC(=NC=C1)C(=O)O
4-[Methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylic acid,1557786-24-9|4-[methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylic acid|AKOS020779288|EN300-1449101|4-[methyl(prop-2-yn-1-yl)amino]pyridine-3-carboxylicacid,CN(CC#C)C1=C(C=NC=C1)C(=O)O
2-[Methyl(prop-2-yn-1-yl)amino]pyridine-4-carboxylic acid,1557786-38-5|2-[methyl(prop-2-yn-1-yl)amino]pyridine-4-carboxylic acid|AKOS020779391|EN300-1448938|2-[methyl(prop-2-yn-1-yl)amino]pyridine-4-carboxylicacid,CN(CC#C)C1=NC=CC(=C1)C(=O)O
5-[Methyl(prop-2-yn-1-yl)amino]pyridine-2-carboxylic acid,1554093-47-8|5-[methyl(prop-2-yn-1-yl)amino]pyridine-2-carboxylic acid|AKOS020786632|EN300-1449468|5-[methyl(prop-2-yn-1-yl)amino]pyridine-2-carboxylicacid,CN(CC#C)C1=CN=C(C=C1)C(=O)O
"2-{[1,2,4]Triazolo[1,5-a]pyridin-8-yl}acetic acid","1511163-89-5|2-{[1,2,4]triazolo[1,5-a]pyridin-8-yl}acetic acid|EN300-1592197|2-{[1,2,4]triazolo[1,5-a]pyridin-8-yl}aceticacid",C1=CN2C(=NC=N2)C(=C1)CC(=O)O
"Methyl({1H-pyrrolo[2,3-c]pyridin-3-ylmethyl})amine","1505076-22-1|Methyl({1H-pyrrolo[2,3-c]pyridin-3-ylmethyl})amine|EN300-1653352|methyl({1H-pyrrolo[2,3-c]pyridin-3-yl}methyl)amine",CNCC1=CNC2=C1C=CN=C2
5-(2-Hydroxyethyl)pyridine-3-carboxylic acid,1509819-41-3|5-(2-HYDROXYETHYL)PYRIDINE-3-CARBOXYLIC ACID|EN300-1653063|5-(2-HYDROXYETHYL)PYRIDINE-3-CARBOXYLICACID,C1=C(C=NC=C1C(=O)O)CCO
"2-{5-methyl-1H-pyrrolo[3,2-b]pyridin-3-yl}acetic acid","1510638-90-0|2-{5-methyl-1H-pyrrolo[3,2-b]pyridin-3-yl}acetic acid|EN300-1635713|2-{5-methyl-1H-pyrrolo[3,2-b]pyridin-3-yl}aceticacid",CC1=NC2=C(C=C1)NC=C2CC(=O)O
"Methyl 7-oxo-5H,6H,7H-cyclopenta[b]pyridine-6-carboxylate","1508578-08-2|Methyl 7-oxo-5H,6H,7H-cyclopenta[b]pyridine-6-carboxylate|EN300-1127841|Methyl7-oxo-5H,6H,7H-cyclopenta[b]pyridine-6-carboxylate",COC(=O)C1CC2=C(C1=O)N=CC=C2
"5-Amino-6,7-dihydro-5H-cyclopenta[B]pyridine-5-carboxylic acid","1211524-56-9|5-AMINO-6,7-DIHYDRO-5H-CYCLOPENTA[B]PYRIDINE-5-CARBOXYLIC ACID|5-AMINO-6,7-DIHYDRO-5H-CYCLOPENTA[B]PYRIDINE-5-CARBOXYLICACID",C1CC(C2=C1N=CC=C2)(C(=O)O)N
5-[(Dimethylamino)methyl]pyridine-3-carboxylic acid,1557844-68-4|5-[(DIMETHYLAMINO)METHYL]PYRIDINE-3-CARBOXYLIC ACID|EN300-692478|5-[(DIMETHYLAMINO)METHYL]PYRIDINE-3-CARBOXYLICACID,CN(C)CC1=CC(=CN=C1)C(=O)O
"6-Chloro-[1,3]oxazolo[4,5-b]pyridine-2-carboxylic acid","1548059-70-6|6-Chloro-[1,3]oxazolo[4,5-b]pyridine-2-carboxylic acid|EN300-679465|6-Chloro-[1,3]oxazolo[4,5-b]pyridine-2-carboxylicacid",C1=C(C=NC2=C1OC(=N2)C(=O)O)Cl
"1H,2H,3H-Pyrrolo[2,3-c]pyridine-4-carboxylic acid","1784808-65-6|1H,2H,3H-Pyrrolo[2,3-c]pyridine-4-carboxylic acid|EN300-387927|1H,2H,3H-Pyrrolo[2,3-c]pyridine-4-carboxylicacid",C1CNC2=C1C(=CN=C2)C(=O)O
2-Methyl-6-(piperidin-4-ylmethyl)pyridine,2-METHYL-6-(PIPERIDIN-4-YLMETHYL)PYRIDINE|899356-93-5|ALBB-030546|AKOS026718759|2-methyl-6-[(piperidin-4-yl)methyl]pyridine|EN300-242856,CC1=NC(=CC=C1)CC2CCNCC2
"(5-(1H-1,2,4-Triazol-1-yl)pyridin-2-yl)methanamine","1550650-02-6|(5-(1H-1,2,4-Triazol-1-yl)pyridin-2-yl)methanamine|[5-(1H-1,2,4-triazol-1-yl)pyridin-2-yl]methanamine|starbld0047806|AKOS026743521|EN300-198973",C1=CC(=NC=C1N2C=NC=N2)CN
4-Methyl-6-(methylamino)pyridine-3-carboxylic acid,"1355229-90-1|4-METHYL-6-(METHYLAMINO)PYRIDINE-3-CARBOXYLIC ACID|CS-0280674|EN300-790536|4-METHYL-6-(METHYLAMINO)PYRIDINE-3-CARBOXYLICACID|4-Methyl-6-(methylimino)-1,6-dihydropyridine-3-carboxylic acid",CC1=CC(=NC=C1C(=O)O)NC
"1-Ethyl-1H-imidazo[4,5-c]pyridine-4-carboxylic acid","1781195-68-3|1-Ethyl-1H-imidazo[4,5-c]pyridine-4-carboxylic acid|EN300-382381|1-Ethyl-1H-imidazo[4,5-c]pyridine-4-carboxylicacid",CCN1C=NC2=C1C=CN=C2C(=O)O
Methyl 2-[(prop-2-yn-1-yl)amino]pyridine-4-carboxylate,1696054-84-8|Methyl 2-[(prop-2-yn-1-yl)amino]pyridine-4-carboxylate|EN300-1449168|Methyl2-[(prop-2-yn-1-yl)amino]pyridine-4-carboxylate,COC(=O)C1=CC(=NC=C1)NCC#C
3-[(But-3-yn-1-yl)amino]pyridine-4-carboxylic acid,1517190-08-7|3-[(but-3-yn-1-yl)amino]pyridine-4-carboxylic acid|EN300-1449500|3-[(but-3-yn-1-yl)amino]pyridine-4-carboxylicacid,C#CCCNC1=C(C=CN=C1)C(=O)O
4-[(But-3-yn-2-yl)amino]pyridine-2-carboxylic acid,1595901-79-3|4-[(but-3-yn-2-yl)amino]pyridine-2-carboxylic acid|EN300-1450137|4-[(but-3-yn-2-yl)amino]pyridine-2-carboxylicacid,CC(C#C)NC1=CC(=NC=C1)C(=O)O
2-[(But-3-YN-2-YL)amino]pyridine-4-carboxylic acid,1603168-74-6|2-[(BUT-3-YN-2-YL)AMINO]PYRIDINE-4-CARBOXYLIC ACID|EN300-1449758|2-[(BUT-3-YN-2-YL)AMINO]PYRIDINE-4-CARBOXYLICACID,CC(C#C)NC1=NC=CC(=C1)C(=O)O
6-[(But-3-yn-2-yl)amino]pyridine-2-carboxylic acid,1601967-05-8|6-[(But-3-yn-2-yl)amino]pyridine-2-carboxylic acid|EN300-1449591|6-[(But-3-yn-2-yl)amino]pyridine-2-carboxylicacid,CC(C#C)NC1=CC=CC(=N1)C(=O)O
4-[(But-3-yn-2-yl)amino]pyridine-3-carboxylic acid,1600925-02-7|4-[(But-3-yn-2-yl)amino]pyridine-3-carboxylic acid|EN300-1449669|4-[(But-3-yn-2-yl)amino]pyridine-3-carboxylicacid,CC(C#C)NC1=C(C=NC=C1)C(=O)O
5-[(But-3-yn-2-yl)amino]pyridine-2-carboxylic acid,1594613-73-6|5-[(But-3-yn-2-yl)amino]pyridine-2-carboxylic acid|EN300-1449750|5-[(But-3-yn-2-yl)amino]pyridine-2-carboxylicacid,CC(C#C)NC1=CN=C(C=C1)C(=O)O
3-[(But-3-yn-2-yl)amino]pyridine-4-carboxylic acid,1593408-58-2|3-[(But-3-yn-2-yl)amino]pyridine-4-carboxylic acid|EN300-1449714|3-[(But-3-yn-2-yl)amino]pyridine-4-carboxylicacid,CC(C#C)NC1=C(C=CN=C1)C(=O)O
4-Methyl-3-(5-methyl-2-imidazolyl)pyridine,1599057-12-1|4-Methyl-3-(5-methyl-1H-imidazol-2-yl)pyridine|4-Methyl-3-(5-methyl-2-imidazolyl)pyridine|SY351241,CC1=C(C=NC=C1)C2=NC=C(N2)C
5-([2-(Dimethylamino)ethyl]amino)pyridine-2-carbonitrile,1547738-70-4|5-([2-(DIMETHYLAMINO)ETHYL]AMINO)PYRIDINE-2-CARBONITRILE|5-{[2-(dimethylamino)ethyl]amino}pyridine-2-carbonitrile|EN300-1274119,CN(C)CCNC1=CN=C(C=C1)C#N
2-[(But-2-yn-1-yl)amino]pyridine-4-carboxylic acid,1602777-70-7|2-[(but-2-yn-1-yl)amino]pyridine-4-carboxylic acid|EN300-1448993|2-[(but-2-yn-1-yl)amino]pyridine-4-carboxylicacid,CC#CCNC1=NC=CC(=C1)C(=O)O
5-[(But-2-yn-1-yl)amino]pyridine-2-carboxylic acid,1593861-47-2|5-[(But-2-yn-1-yl)amino]pyridine-2-carboxylic acid|EN300-1449009|5-[(But-2-yn-1-yl)amino]pyridine-2-carboxylicacid,CC#CCNC1=CN=C(C=C1)C(=O)O
6-[(But-2-yn-1-yl)amino]pyridine-3-carboxylic acid,1594070-63-9|6-[(But-2-yn-1-yl)amino]pyridine-3-carboxylic acid|EN300-1449634|6-[(But-2-yn-1-yl)amino]pyridine-3-carboxylicacid,CC#CCNC1=NC=C(C=C1)C(=O)O
4-[(But-2-yn-1-yl)amino]pyridine-2-carboxylic acid,1601181-18-3|4-[(But-2-yn-1-yl)amino]pyridine-2-carboxylic acid|EN300-1449255|4-[(But-2-yn-1-yl)amino]pyridine-2-carboxylicacid,CC#CCNC1=CC(=NC=C1)C(=O)O
2-[(But-2-yn-1-yl)amino]pyridine-3-carboxylic acid,1599599-45-7|2-[(But-2-yn-1-yl)amino]pyridine-3-carboxylic acid|EN300-1449720|2-[(But-2-yn-1-yl)amino]pyridine-3-carboxylicacid,CC#CCNC1=C(C=CC=N1)C(=O)O
6-[(But-2-yn-1-yl)amino]pyridine-2-carboxylic acid,1593945-25-5|6-[(But-2-yn-1-yl)amino]pyridine-2-carboxylic acid|EN300-1449488|6-[(But-2-yn-1-yl)amino]pyridine-2-carboxylicacid,CC#CCNC1=CC=CC(=N1)C(=O)O
"2-(Hydroxymethyl)-[1,2,4]triazolo[1,5-a]pyridine-6-carboxylic acid","1896752-28-5|2-(Hydroxymethyl)-[1,2,4]triazolo[1,5-a]pyridine-6-carboxylic acid|EN300-1600086|2-(Hydroxymethyl)-[1,2,4]triazolo[1,5-a]pyridine-6-carboxylicacid",C1=CC2=NC(=NN2C=C1C(=O)O)CO
"1-(6-Chloro-1H-pyrrolo[3,2-c]pyridin-1-yl)ethanone","1956318-91-4|1-(6-Chloro-1H-pyrrolo[3,2-c]pyridin-1-yl)ethanone|DTXSID101215980|Ethanone, 1-(6-chloro-1H-pyrrolo[3,2-c]pyridin-1-yl)-",CC(=O)N1C=CC2=CN=C(C=C21)Cl
6-(3-Hydroxy-3-methylbut-1-yn-1-yl)pyridine-3-carbonitrile,1531598-53-4|6-(3-hydroxy-3-methylbut-1-yn-1-yl)pyridine-3-carbonitrile|AKOS040694788|F2167-6856|6-(3-Hydroxy-3-methylbut-1-ynyl)pyridine-3-carbonitrile,CC(C)(C#CC1=NC=C(C=C1)C#N)O
Methyl 4-[(dimethylamino)methyl]pyridine-2-carboxylate,2060058-53-7|Methyl 4-[(dimethylamino)methyl]pyridine-2-carboxylate|EN300-319097|Methyl4-[(dimethylamino)methyl]pyridine-2-carboxylate,CN(C)CC1=CC(=NC=C1)C(=O)OC
Methyl 4-[(methylamino)methyl]pyridine-2-carboxylate,2060032-97-3|Methyl 4-[(methylamino)methyl]pyridine-2-carboxylate|EN300-319096|Methyl4-[(methylamino)methyl]pyridine-2-carboxylate,CNCC1=CC(=NC=C1)C(=O)OC
5-[Methyl(propan-2-yl)amino]pyridine-3-carboxylic acid,2060040-53-9|5-[Methyl(propan-2-yl)amino]pyridine-3-carboxylic acid|EN300-340537|5-[Methyl(propan-2-yl)amino]pyridine-3-carboxylicacid,CC(C)N(C)C1=CN=CC(=C1)C(=O)O
"6-Methoxy-[1,2,4]triazolo[1,5-a]pyridine-8-carboxylic acid","2060058-75-3|6-Methoxy-[1,2,4]triazolo[1,5-a]pyridine-8-carboxylic acid|EN300-339064|6-Methoxy-[1,2,4]triazolo[1,5-a]pyridine-8-carboxylicacid",COC1=CN2C(=NC=N2)C(=C1)C(=O)O
"6-Formyl-[1,2,4]triazolo[1,5-a]pyridine-8-carboxylic acid","2060050-01-1|6-Formyl-[1,2,4]triazolo[1,5-a]pyridine-8-carboxylic acid|EN300-339067|6-Formyl-[1,2,4]triazolo[1,5-a]pyridine-8-carboxylicacid",C1=C(C2=NC=NN2C=C1C=O)C(=O)O
"(S)-4-Chloro-6,7-dihydro-5H-cyclopenta[b]pyridin-7-amine","1336012-99-7|(S)-4-Chloro-6,7-dihydro-5H-cyclopenta[b]pyridin-7-amine|(7S)-4-chloro-6,7-dihydro-5H-cyclopenta[b]pyridin-7-amine",C1CC2=C(C=CN=C2[C@H]1N)Cl
2-[(Prop-2-yn-1-yloxy)amino]pyridine-4-carboxylic acid,1873224-82-8|2-[(Prop-2-yn-1-yloxy)amino]pyridine-4-carboxylic acid|EN300-1449413|2-[(Prop-2-yn-1-yloxy)amino]pyridine-4-carboxylicacid,C#CCONC1=NC=CC(=C1)C(=O)O
"3-Formyl-1H-pyrrolo[2,3-B]pyridine-5-carboxylic acid","1824623-49-5|3-FORMYL-1H-PYRROLO[2,3-B]PYRIDINE-5-CARBOXYLIC ACID|EN300-1578654|3-FORMYL-1H-PYRROLO[2,3-B]PYRIDINE-5-CARBOXYLICACID",C1=C(C=NC2=C1C(=CN2)C=O)C(=O)O
"2-(1H-Pyrrolo[2,3-b]pyridin-5-yl)propan-2-amine","1638768-16-7|2-(1H-Pyrrolo[2,3-b]pyridin-5-yl)propan-2-amine|2-{1H-pyrrolo[2,3-b]pyridin-5-yl}propan-2-amine",CC(C)(C1=CN=C2C(=C1)C=CN2)N
2-Methoxy-3-(5-methyl-2-imidazolyl)pyridine,1862868-53-8|2-Methoxy-3-(5-methyl-1H-imidazol-2-yl)pyridine|2-Methoxy-3-(5-methyl-2-imidazolyl)pyridine|SY350879,CC1=CN=C(N1)C2=C(N=CC=C2)OC
6-[(Prop-2-yn-1-yloxy)amino]pyridine-3-carboxylic acid,1880193-33-8|6-[(Prop-2-yn-1-yloxy)amino]pyridine-3-carboxylic acid|EN300-1450170|6-[(Prop-2-yn-1-yloxy)amino]pyridine-3-carboxylicacid,C#CCONC1=NC=C(C=C1)C(=O)O
4-[(Prop-2-yn-1-yloxy)amino]pyridine-2-carboxylic acid,1870027-63-6|4-[(Prop-2-yn-1-yloxy)amino]pyridine-2-carboxylic acid|EN300-1450011|4-[(Prop-2-yn-1-yloxy)amino]pyridine-2-carboxylicacid,C#CCONC1=CC(=NC=C1)C(=O)O
5-[(Prop-2-yn-1-yloxy)amino]pyridine-2-carboxylic acid,1872706-94-9|5-[(Prop-2-yn-1-yloxy)amino]pyridine-2-carboxylic acid|EN300-1450076|5-[(Prop-2-yn-1-yloxy)amino]pyridine-2-carboxylicacid,C#CCONC1=CN=C(C=C1)C(=O)O
2-[(Prop-2-yn-1-yloxy)amino]pyridine-3-carboxylic acid,1870274-61-5|2-[(Prop-2-yn-1-yloxy)amino]pyridine-3-carboxylic acid|EN300-1448997|2-[(Prop-2-yn-1-yloxy)amino]pyridine-3-carboxylicacid,C#CCONC1=C(C=CC=N1)C(=O)O
(2-(Ethyl(methyl)amino)pyridin-4-yl)boronic acid,(2-(Ethyl(methyl)amino)pyridin-4-yl)boronic acid|2225152-03-2|CS-34949|2-(Methylethylamino)pyridine-4-boronic acid,B(C1=CC(=NC=C1)N(C)CC)(O)O
"7-Hydroxythieno[2,3-c]pyridine-4-carboxylic acid","7-hydroxythieno[2,3-c]pyridine-4-carboxylic acid|1360953-85-0|7-hydroxythieno[2,3-c]pyridine-4-carboxylicacid",C1=CSC2=C1C(=CNC2=O)C(=O)O
"7-Aminothieno[2,3-c]pyridine-3-carboxylic acid","2306271-16-7|7-aminothieno[2,3-c]pyridine-3-carboxylic acid|7-aminothieno[2,3-c]pyridine-3-carboxylicacid",C1=CN=C(C2=C1C(=CS2)C(=O)O)N
3-[(3-Methylbut-2-en-1-yl)oxy]pyridine-4-carbonitrile,2380169-25-3|3-[(3-methylbut-2-en-1-yl)oxy]pyridine-4-carbonitrile|AKOS040705850|3-(3-Methylbut-2-enoxy)pyridine-4-carbonitrile,CC(=CCOC1=C(C=CN=C1)C#N)C
2-[(3-Methylbut-2-en-1-yl)oxy]pyridine-3-carbonitrile,2380098-87-1|2-[(3-methylbut-2-en-1-yl)oxy]pyridine-3-carbonitrile|AKOS040705827|2-(3-Methylbut-2-enoxy)pyridine-3-carbonitrile,CC(=CCOC1=C(C=CC=N1)C#N)C
2-[(3-Methylbut-2-en-1-yl)oxy]pyridine-4-carbonitrile,2380177-32-0|2-[(3-methylbut-2-en-1-yl)oxy]pyridine-4-carbonitrile|AKOS040705830|2-(3-Methylbut-2-enoxy)pyridine-4-carbonitrile,CC(=CCOC1=NC=CC(=C1)C#N)C
6-[(3-Methylbut-2-en-1-yl)oxy]pyridine-3-carbonitrile,2380178-20-9|6-[(3-methylbut-2-en-1-yl)oxy]pyridine-3-carbonitrile|AKOS040705832|6-(3-Methylbut-2-enoxy)pyridine-3-carbonitrile,CC(=CCOC1=NC=C(C=C1)C#N)C
6-[(3-Methylbut-2-en-1-yl)oxy]pyridine-2-carbonitrile,2380172-86-9|6-[(3-methylbut-2-en-1-yl)oxy]pyridine-2-carbonitrile|AKOS040705833|6-(3-Methylbut-2-enoxy)pyridine-2-carbonitrile,CC(=CCOC1=CC=CC(=N1)C#N)C
"N'-Hydroxy-5H,6H,7H-cyclopenta[b]pyridine-2-carboximidamide","1867946-67-5|N'-Hydroxy-5H,6H,7H-cyclopenta[b]pyridine-2-carboximidamide|EN300-1291354|N-hydroxy-5H,6H,7H-cyclopenta[b]pyridine-2-carboximidamide",C1CC2=C(C1)N=C(C=C2)/C(=N/O)/N
"N-([1,2,4]Triazolo[4,3-a]pyridin-3-yl)prop-2-enamide","2308298-99-7|N-([1,2,4]Triazolo[4,3-a]pyridin-3-yl)prop-2-enamide|N-{[1,2,4]triazolo[4,3-a]pyridin-3-yl}prop-2-enamide|EN300-7472403|Z2738282660",C=CC(=O)NC1=NN=C2N1C=CC=C2
"6-Methoxypyrazolo[1,5-A]pyridine-3-carbonitrile","2106248-80-8|6-METHOXYPYRAZOLO[1,5-A]PYRIDINE-3-CARBONITRILE|C91723|Pyrazolo[1,5-a]pyridine-3-carbonitrile, 6-methoxy-",COC1=CN2C(=C(C=N2)C#N)C=C1
"2,6-Dimethyl-4-(3-methylbut-1-yn-1-yl)pyridine","2,6-dimethyl-4-(3-methylbut-1-yn-1-yl)pyridine|2,6-dimethyl-4-(3-methyl-1-butyn-1-yl)-pyridine|2602374-33-2",CC1=CC(=CC(=N1)C)C#CC(C)C
"6-Chloro-1-imino-1,2-dihydro-3H-pyrrolo[3,4-c]pyridin-3-one","2820199-54-8|6-Chloro-1-imino-1,2-dihydro-3H-pyrrolo[3,4-c]pyridin-3-one|SY330568|6-Chloro-1-imino-1H-pyrrolo[3,4-c]pyridin-3(2H)-one",C1=C2C(=CN=C1Cl)C(=O)NC2=N
"3-(Imidazo[1,2-a]pyridin-2-yl)prop-2-en-1-amine","3-(Imidazo[1,2-a]pyridin-2-yl)prop-2-en-1-amine|1562717-69-4|3-{imidazo[1,2-a]pyridin-2-yl}prop-2-en-1-amine|CS-0285853|EN300-1850675",C1=CC2=NC(=CN2C=C1)/C=C/CN
"2-{2-Methylimidazo[1,2-a]pyridin-3-yl}ethan-1-amine","2-{2-methylimidazo[1,2-a]pyridin-3-yl}ethan-1-amine|730911-05-4|2-(2-Methylimidazo[1,2-a]pyridin-3-yl)ethan-1-amine|AKOS006283703|EN300-2563036",CC1=C(N2C=CC=CC2=N1)CCN
"2-((1H-Pyrrolo[2,3-b]pyridin-3-yl)amino)acetic acid","2-((1H-Pyrrolo[2,3-b]pyridin-3-yl)amino)acetic acid|DTXSID401285079|AKOS006293191|N-1H-Pyrrolo[2,3-b]pyridin-3-ylglycine|1159982-15-6",C1=CC2=C(NC=C2NCC(=O)O)N=C1
"3-(1h-Pyrrolo[2,3-b]pyridin-3-yl)prop-2-en-1-amine","3-(1h-Pyrrolo[2,3-b]pyridin-3-yl)prop-2-en-1-amine|1563659-74-4|3-{1H-pyrrolo[2,3-b]pyridin-3-yl}prop-2-en-1-amine|CS-0285854|EN300-1857508",C1=CC2=C(NC=C2/C=C/CN)N=C1
(2-Hydroxy-6-(methoxycarbonyl)pyridin-4-yl)boronic acid,(2-hydroxy-6-(methoxycarbonyl)pyridin-4-yl)boronic acid|[2-HYDROXY-6-(METHOXYCARBONYL)PYRIDIN-4-YL]BORONIC ACID|AB80829|CS-29635|2256747-64-3,B(C1=CC(=O)NC(=C1)C(=O)OC)(O)O
"6,7,8,9-tetrahydro-5H-cyclohepta[b]pyridine-5,9-diol","6,7,8,9-tetrahydro-5H-cyclohepta[b]pyridine-5,9-diol|6L83APU6CD|DB-129442|5H-Cyclohepta[b]pyridine-5,9-diol, 6,7,8,9-tetrahydro-|1397526-04-3",C1CC(C2=C(C(C1)O)N=CC=C2)O
"(3-Pyridin-3-yl-[1,2,4]oxadiazol-5-yl)-acetonitrile","(3-Pyridin-3-yl-[1,2,4]oxadiazol-5-yl)-acetonitrile|1239764-27-2|AKOS040713342|2-(3-(pyridin-3-yl)-1,2,4-oxadiazol-5-yl)acetonitrile",C1=CC(=CN=C1)C2=NOC(=N2)CC#N
"(S)-6,7-Dihydro-5H-cyclopenta[c]pyridine-1,5-diamine","(S)-6,7-Dihydro-5H-cyclopenta[c]pyridine-1,5-diamine|2231664-71-2|(5S)-6,7-dihydro-5H-cyclopenta[c]pyridine-1,5-diamine",C1CC2=C([C@H]1N)C=CN=C2N
"1-(3-Chloro-1H-pyrazolo[3,4-c]pyridin-5-yl)ethanone","1-(3-Chloro-1H-pyrazolo[3,4-c]pyridin-5-yl)ethan-1-one|2092023-01-1|1-(3-Chloro-1H-pyrazolo[3,4-c]pyridin-5-yl)ethanone",CC(=O)C1=CC2=C(NN=C2C=N1)Cl
"4-Chloro-6-methyl-1H-pyrazolo[3,4-c]pyridin-7(6H)-one","4-Chloro-6-methyl-1H-pyrazolo[3,4-c]pyridin-7(6H)-one|MFCD32691081|SY271540|G61165|4-Chloro-6-methyl-1,6-dihydro-7H-pyrazolo[3,4-c]pyridin-7-one|2751594-05-3",CN1C=C(C2=C(C1=O)NN=C2)Cl
"2-Amino-7-methyl-8-nitro-[1,2,4]triazolo[1,5-a]pyridine","2-Amino-7-methyl-8-nitro-[1,2,4]triazolo[1,5-a]pyridine|7-Methyl-8-nitro-[1,2,4]triazolo[1,5-a]pyridin-2-amine|MFCD31567115|AKOS037630093|SY129529|EN300-1274714|2155874-66-9",CC1=C(C2=NC(=NN2C=C1)N)[N+](=O)[O-]
"2-Amino-5-methyl-8-nitro-[1,2,4]triazolo[1,5-a]pyridine","2-Amino-5-methyl-8-nitro-[1,2,4]triazolo[1,5-a]pyridine|5-Methyl-8-nitro-[1,2,4]triazolo[1,5-a]pyridin-2-amine|MFCD31567116|AKOS037630094|SY129530|EN300-1274745|2155874-95-4",CC1=CC=C(C2=NC(=NN12)N)[N+](=O)[O-]
"6-Chloro-5-methyl-[1,2,4]triazolo[1,5-a]pyridin-2-amine","2-Amino-6-chloro-5-methyl-[1,2,4]triazolo[1,5-a]pyridine|6-chloro-5-methyl-[1,2,4]triazolo[1,5-a]pyridin-2-amine|2155875-42-4|MFCD31567117|AKOS037630096|SY129533",CC1=C(C=CC2=NC(=NN12)N)Cl
"2-Amino-8-methyl-6-nitro-[1,2,4]triazolo[1,5-a]pyridine","2-Amino-8-methyl-6-nitro-[1,2,4]triazolo[1,5-a]pyridine|8-Methyl-6-nitro-[1,2,4]triazolo[1,5-a]pyridin-2-amine|MFCD31567126|AKOS037630112|SY129556|EN300-1274728|2155874-67-0",CC1=CC(=CN2C1=NC(=N2)N)[N+](=O)[O-]
